user_id,book_id,bookrating,booktittle,book_author,year_of_pub,total_ratings
126693,0440241073,8,The Summons,John Grisham,2002,456
127200,0440241073,0,The Summons,John Grisham,2002,456
127233,0440241073,0,The Summons,John Grisham,2002,456
127581,0440241073,7,The Summons,John Grisham,2002,456
128208,0440241073,0,The Summons,John Grisham,2002,456
129114,0440241073,5,The Summons,John Grisham,2002,456
129303,0440241073,8,The Summons,John Grisham,2002,456
130426,0440241073,0,The Summons,John Grisham,2002,456
131657,0440241073,5,The Summons,John Grisham,2002,456
132471,0440241073,5,The Summons,John Grisham,2002,456
132920,0440241073,5,The Summons,John Grisham,2002,456
133150,0440241073,6,The Summons,John Grisham,2002,456
134247,0440241073,8,The Summons,John Grisham,2002,456
134311,0440241073,9,The Summons,John Grisham,2002,456
135458,0440241073,0,The Summons,John Grisham,2002,456
135730,0440241073,0,The Summons,John Grisham,2002,456
136698,0440241073,0,The Summons,John Grisham,2002,456
137143,0440241073,5,The Summons,John Grisham,2002,456
137589,0440241073,0,The Summons,John Grisham,2002,456
138565,0440241073,6,The Summons,John Grisham,2002,456
141561,0440241073,0,The Summons,John Grisham,2002,456
141935,0440241073,0,The Summons,John Grisham,2002,456
142093,0440241073,0,The Summons,John Grisham,2002,456
142192,0440241073,9,The Summons,John Grisham,2002,456
142571,0440241073,0,The Summons,John Grisham,2002,456
143134,0440241073,10,The Summons,John Grisham,2002,456
143427,0440241073,0,The Summons,John Grisham,2002,456
143497,0440241073,7,The Summons,John Grisham,2002,456
144531,0440241073,0,The Summons,John Grisham,2002,456
144811,0440241073,7,The Summons,John Grisham,2002,456
145451,0440241073,0,The Summons,John Grisham,2002,456
145619,0440241073,0,The Summons,John Grisham,2002,456
145841,0440241073,7,The Summons,John Grisham,2002,456
145961,0440241073,4,The Summons,John Grisham,2002,456
146440,0440241073,7,The Summons,John Grisham,2002,456
147118,0440241073,0,The Summons,John Grisham,2002,456
151104,0440241073,8,The Summons,John Grisham,2002,456
152354,0440241073,0,The Summons,John Grisham,2002,456
152696,0440241073,0,The Summons,John Grisham,2002,456
153662,0440241073,0,The Summons,John Grisham,2002,456
154469,0440241073,0,The Summons,John Grisham,2002,456
155011,0440241073,8,The Summons,John Grisham,2002,456
156269,0440241073,0,The Summons,John Grisham,2002,456
156438,0440241073,6,The Summons,John Grisham,2002,456
156468,0440241073,0,The Summons,John Grisham,2002,456
157299,0440241073,8,The Summons,John Grisham,2002,456
158065,0440241073,0,The Summons,John Grisham,2002,456
158433,0440241073,8,The Summons,John Grisham,2002,456
160298,0440241073,9,The Summons,John Grisham,2002,456
160558,0440241073,0,The Summons,John Grisham,2002,456
161465,0440241073,0,The Summons,John Grisham,2002,456
161635,0440241073,9,The Summons,John Grisham,2002,456
161882,0440241073,6,The Summons,John Grisham,2002,456
163570,0440241073,0,The Summons,John Grisham,2002,456
164518,0440241073,0,The Summons,John Grisham,2002,456
165838,0440241073,0,The Summons,John Grisham,2002,456
166596,0440241073,0,The Summons,John Grisham,2002,456
166890,0440241073,7,The Summons,John Grisham,2002,456
167349,0440241073,0,The Summons,John Grisham,2002,456
167678,0440241073,6,The Summons,John Grisham,2002,456
168971,0440241073,0,The Summons,John Grisham,2002,456
169109,0440241073,0,The Summons,John Grisham,2002,456
169699,0440241073,0,The Summons,John Grisham,2002,456
169735,0440241073,8,The Summons,John Grisham,2002,456
171078,0440241073,0,The Summons,John Grisham,2002,456
172742,0440241073,8,The Summons,John Grisham,2002,456
173481,0440241073,7,The Summons,John Grisham,2002,456
173684,0440241073,0,The Summons,John Grisham,2002,456
174216,0440241073,0,The Summons,John Grisham,2002,456
174700,0440241073,0,The Summons,John Grisham,2002,456
174726,0440241073,5,The Summons,John Grisham,2002,456
174745,0440241073,6,The Summons,John Grisham,2002,456
175003,0440241073,0,The Summons,John Grisham,2002,456
175254,0440241073,8,The Summons,John Grisham,2002,456
175399,0440241073,0,The Summons,John Grisham,2002,456
177072,0440241073,8,The Summons,John Grisham,2002,456
177090,0440241073,0,The Summons,John Grisham,2002,456
178181,0440241073,0,The Summons,John Grisham,2002,456
178199,0440241073,7,The Summons,John Grisham,2002,456
178834,0440241073,0,The Summons,John Grisham,2002,456
179068,0440241073,0,The Summons,John Grisham,2002,456
179280,0440241073,0,The Summons,John Grisham,2002,456
179451,0440241073,7,The Summons,John Grisham,2002,456
179986,0440241073,0,The Summons,John Grisham,2002,456
180002,0440241073,8,The Summons,John Grisham,2002,456
181687,0440241073,0,The Summons,John Grisham,2002,456
182334,0440241073,0,The Summons,John Grisham,2002,456
182599,0440241073,8,The Summons,John Grisham,2002,456
182746,0440241073,0,The Summons,John Grisham,2002,456
183103,0440241073,0,The Summons,John Grisham,2002,456
183540,0440241073,8,The Summons,John Grisham,2002,456
184401,0440241073,0,The Summons,John Grisham,2002,456
185176,0440241073,0,The Summons,John Grisham,2002,456
185384,0440241073,0,The Summons,John Grisham,2002,456
187574,0440241073,0,The Summons,John Grisham,2002,456
187613,0440241073,0,The Summons,John Grisham,2002,456
189474,0440241073,8,The Summons,John Grisham,2002,456
189747,0440241073,0,The Summons,John Grisham,2002,456
189835,0440241073,0,The Summons,John Grisham,2002,456
191714,0440241073,9,The Summons,John Grisham,2002,456
192191,0440241073,10,The Summons,John Grisham,2002,456
193156,0440241073,0,The Summons,John Grisham,2002,456
193446,0440241073,0,The Summons,John Grisham,2002,456
193517,0440241073,6,The Summons,John Grisham,2002,456
194669,0440241073,0,The Summons,John Grisham,2002,456
195469,0440241073,0,The Summons,John Grisham,2002,456
195474,0440241073,5,The Summons,John Grisham,2002,456
196047,0440241073,8,The Summons,John Grisham,2002,456
196621,0440241073,3,The Summons,John Grisham,2002,456
196775,0440241073,0,The Summons,John Grisham,2002,456
196985,0440241073,0,The Summons,John Grisham,2002,456
197364,0440241073,0,The Summons,John Grisham,2002,456
198711,0440241073,0,The Summons,John Grisham,2002,456
198767,0440241073,9,The Summons,John Grisham,2002,456
201017,0440241073,0,The Summons,John Grisham,2002,456
201526,0440241073,0,The Summons,John Grisham,2002,456
201768,0440241073,0,The Summons,John Grisham,2002,456
203649,0440241073,0,The Summons,John Grisham,2002,456
204031,0440241073,8,The Summons,John Grisham,2002,456
204864,0440241073,0,The Summons,John Grisham,2002,456
205735,0440241073,0,The Summons,John Grisham,2002,456
206423,0440241073,6,The Summons,John Grisham,2002,456
206567,0440241073,0,The Summons,John Grisham,2002,456
207782,0440241073,8,The Summons,John Grisham,2002,456
207964,0440241073,6,The Summons,John Grisham,2002,456
208015,0440241073,0,The Summons,John Grisham,2002,456
209025,0440241073,0,The Summons,John Grisham,2002,456
209174,0440241073,0,The Summons,John Grisham,2002,456
209373,0440241073,6,The Summons,John Grisham,2002,456
209609,0440241073,5,The Summons,John Grisham,2002,456
210838,0440241073,6,The Summons,John Grisham,2002,456
210855,0440241073,0,The Summons,John Grisham,2002,456
211041,0440241073,9,The Summons,John Grisham,2002,456
211344,0440241073,0,The Summons,John Grisham,2002,456
212797,0440241073,0,The Summons,John Grisham,2002,456
212853,0440241073,0,The Summons,John Grisham,2002,456
213664,0440241073,9,The Summons,John Grisham,2002,456
214138,0440241073,10,The Summons,John Grisham,2002,456
214624,0440241073,0,The Summons,John Grisham,2002,456
214786,0440241073,0,The Summons,John Grisham,2002,456
214856,0440241073,10,The Summons,John Grisham,2002,456
215421,0440241073,0,The Summons,John Grisham,2002,456
217167,0440241073,8,The Summons,John Grisham,2002,456
217212,0440241073,10,The Summons,John Grisham,2002,456
217318,0440241073,5,The Summons,John Grisham,2002,456
217375,0440241073,0,The Summons,John Grisham,2002,456
221543,0440241073,5,The Summons,John Grisham,2002,456
221732,0440241073,0,The Summons,John Grisham,2002,456
222743,0440241073,4,The Summons,John Grisham,2002,456
223431,0440241073,0,The Summons,John Grisham,2002,456
223644,0440241073,8,The Summons,John Grisham,2002,456
224036,0440241073,7,The Summons,John Grisham,2002,456
225080,0440241073,5,The Summons,John Grisham,2002,456
225186,0440241073,0,The Summons,John Grisham,2002,456
225293,0440241073,0,The Summons,John Grisham,2002,456
226679,0440241073,5,The Summons,John Grisham,2002,456
227192,0440241073,0,The Summons,John Grisham,2002,456
228993,0440241073,10,The Summons,John Grisham,2002,456
230173,0440241073,9,The Summons,John Grisham,2002,456
230522,0440241073,0,The Summons,John Grisham,2002,456
231210,0440241073,0,The Summons,John Grisham,2002,456
231521,0440241073,5,The Summons,John Grisham,2002,456
231823,0440241073,3,The Summons,John Grisham,2002,456
231827,0440241073,0,The Summons,John Grisham,2002,456
232131,0440241073,0,The Summons,John Grisham,2002,456
232945,0440241073,8,The Summons,John Grisham,2002,456
232964,0440241073,0,The Summons,John Grisham,2002,456
233235,0440241073,8,The Summons,John Grisham,2002,456
233299,0440241073,4,The Summons,John Grisham,2002,456
233697,0440241073,0,The Summons,John Grisham,2002,456
233867,0440241073,8,The Summons,John Grisham,2002,456
233889,0440241073,0,The Summons,John Grisham,2002,456
234623,0440241073,0,The Summons,John Grisham,2002,456
234672,0440241073,8,The Summons,John Grisham,2002,456
235684,0440241073,0,The Summons,John Grisham,2002,456
235744,0440241073,0,The Summons,John Grisham,2002,456
235842,0440241073,0,The Summons,John Grisham,2002,456
235878,0440241073,0,The Summons,John Grisham,2002,456
235935,0440241073,0,The Summons,John Grisham,2002,456
236283,0440241073,0,The Summons,John Grisham,2002,456
236959,0440241073,0,The Summons,John Grisham,2002,456
237271,0440241073,7,The Summons,John Grisham,2002,456
238526,0440241073,0,The Summons,John Grisham,2002,456
238545,0440241073,0,The Summons,John Grisham,2002,456
239200,0440241073,0,The Summons,John Grisham,2002,456
239626,0440241073,0,The Summons,John Grisham,2002,456
240254,0440241073,8,The Summons,John Grisham,2002,456
240567,0440241073,5,The Summons,John Grisham,2002,456
240630,0440241073,0,The Summons,John Grisham,2002,456
242073,0440241073,0,The Summons,John Grisham,2002,456
242083,0440241073,0,The Summons,John Grisham,2002,456
242458,0440241073,0,The Summons,John Grisham,2002,456
242646,0440241073,0,The Summons,John Grisham,2002,456
243518,0440241073,6,The Summons,John Grisham,2002,456
243563,0440241073,0,The Summons,John Grisham,2002,456
243930,0440241073,7,The Summons,John Grisham,2002,456
244171,0440241073,0,The Summons,John Grisham,2002,456
244641,0440241073,9,The Summons,John Grisham,2002,456
244685,0440241073,10,The Summons,John Grisham,2002,456
244854,0440241073,6,The Summons,John Grisham,2002,456
245035,0440241073,7,The Summons,John Grisham,2002,456
245616,0440241073,9,The Summons,John Grisham,2002,456
245827,0440241073,0,The Summons,John Grisham,2002,456
246268,0440241073,8,The Summons,John Grisham,2002,456
247176,0440241073,0,The Summons,John Grisham,2002,456
249539,0440241073,6,The Summons,John Grisham,2002,456
249544,0440241073,6,The Summons,John Grisham,2002,456
249628,0440241073,0,The Summons,John Grisham,2002,456
250454,0440241073,0,The Summons,John Grisham,2002,456
250764,0440241073,0,The Summons,John Grisham,2002,456
251352,0440241073,6,The Summons,John Grisham,2002,456
251642,0440241073,0,The Summons,John Grisham,2002,456
251851,0440241073,0,The Summons,John Grisham,2002,456
252848,0440241073,0,The Summons,John Grisham,2002,456
253106,0440241073,0,The Summons,John Grisham,2002,456
253324,0440241073,0,The Summons,John Grisham,2002,456
253580,0440241073,8,The Summons,John Grisham,2002,456
255719,0440241073,0,The Summons,John Grisham,2002,456
256440,0440241073,6,The Summons,John Grisham,2002,456
258151,0440241073,8,The Summons,John Grisham,2002,456
258534,0440241073,9,The Summons,John Grisham,2002,456
258770,0440241073,10,The Summons,John Grisham,2002,456
258938,0440241073,0,The Summons,John Grisham,2002,456
259035,0440241073,0,The Summons,John Grisham,2002,456
259930,0440241073,0,The Summons,John Grisham,2002,456
261829,0440241073,7,The Summons,John Grisham,2002,456
262399,0440241073,0,The Summons,John Grisham,2002,456
262470,0440241073,0,The Summons,John Grisham,2002,456
263500,0440241073,0,The Summons,John Grisham,2002,456
263877,0440241073,0,The Summons,John Grisham,2002,456
264349,0440241073,8,The Summons,John Grisham,2002,456
264637,0440241073,0,The Summons,John Grisham,2002,456
265115,0440241073,0,The Summons,John Grisham,2002,456
265620,0440241073,8,The Summons,John Grisham,2002,456
265780,0440241073,8,The Summons,John Grisham,2002,456
265877,0440241073,0,The Summons,John Grisham,2002,456
267244,0440241073,7,The Summons,John Grisham,2002,456
267409,0440241073,0,The Summons,John Grisham,2002,456
267507,0440241073,6,The Summons,John Grisham,2002,456
267635,0440241073,6,The Summons,John Grisham,2002,456
268032,0440241073,0,The Summons,John Grisham,2002,456
268156,0440241073,0,The Summons,John Grisham,2002,456
268330,0440241073,0,The Summons,John Grisham,2002,456
269273,0440241073,5,The Summons,John Grisham,2002,456
270605,0440241073,5,The Summons,John Grisham,2002,456
273086,0440241073,0,The Summons,John Grisham,2002,456
274308,0440241073,0,The Summons,John Grisham,2002,456
274633,0440241073,8,The Summons,John Grisham,2002,456
276313,0440241073,8,The Summons,John Grisham,2002,456
277195,0440236673,0,The Brethren,John Grisham,2000,408
278418,0440236673,0,The Brethren,John Grisham,2000,408
1424,0440236673,0,The Brethren,John Grisham,2000,408
2276,0440236673,10,The Brethren,John Grisham,2000,408
2766,0440236673,0,The Brethren,John Grisham,2000,408
3363,0440236673,0,The Brethren,John Grisham,2000,408
3709,0440236673,7,The Brethren,John Grisham,2000,408
4066,0440236673,7,The Brethren,John Grisham,2000,408
6575,0440236673,0,The Brethren,John Grisham,2000,408
7346,0440236673,8,The Brethren,John Grisham,2000,408
7348,0440236673,0,The Brethren,John Grisham,2000,408
8309,0440236673,8,The Brethren,John Grisham,2000,408
9083,0440236673,4,The Brethren,John Grisham,2000,408
9227,0440236673,9,The Brethren,John Grisham,2000,408
9408,0440236673,0,The Brethren,John Grisham,2000,408
11245,0440236673,7,The Brethren,John Grisham,2000,408
11676,0440236673,8,The Brethren,John Grisham,2000,408
13133,0440236673,8,The Brethren,John Grisham,2000,408
13659,0440236673,0,The Brethren,John Grisham,2000,408
14374,0440236673,0,The Brethren,John Grisham,2000,408
15655,0440236673,10,The Brethren,John Grisham,2000,408
16718,0440236673,0,The Brethren,John Grisham,2000,408
17159,0440236673,9,The Brethren,John Grisham,2000,408
17859,0440236673,0,The Brethren,John Grisham,2000,408
18733,0440236673,7,The Brethren,John Grisham,2000,408
20119,0440236673,0,The Brethren,John Grisham,2000,408
20164,0440236673,0,The Brethren,John Grisham,2000,408
21014,0440236673,0,The Brethren,John Grisham,2000,408
21069,0440236673,0,The Brethren,John Grisham,2000,408
21404,0440236673,0,The Brethren,John Grisham,2000,408
22074,0440236673,7,The Brethren,John Grisham,2000,408
23052,0440236673,0,The Brethren,John Grisham,2000,408
23768,0440236673,0,The Brethren,John Grisham,2000,408
24278,0440236673,0,The Brethren,John Grisham,2000,408
24921,0440236673,0,The Brethren,John Grisham,2000,408
24960,0440236673,5,The Brethren,John Grisham,2000,408
25981,0440236673,5,The Brethren,John Grisham,2000,408
28144,0440236673,5,The Brethren,John Grisham,2000,408
30972,0440236673,0,The Brethren,John Grisham,2000,408
31556,0440236673,0,The Brethren,John Grisham,2000,408
32440,0440236673,0,The Brethren,John Grisham,2000,408
35180,0440236673,5,The Brethren,John Grisham,2000,408
35599,0440236673,0,The Brethren,John Grisham,2000,408
35859,0440236673,0,The Brethren,John Grisham,2000,408
37051,0440236673,7,The Brethren,John Grisham,2000,408
37950,0440236673,0,The Brethren,John Grisham,2000,408
38250,0440236673,8,The Brethren,John Grisham,2000,408
39467,0440236673,9,The Brethren,John Grisham,2000,408
39646,0440236673,0,The Brethren,John Grisham,2000,408
40943,0440236673,0,The Brethren,John Grisham,2000,408
41080,0440236673,7,The Brethren,John Grisham,2000,408
41084,0440236673,0,The Brethren,John Grisham,2000,408
42597,0440236673,9,The Brethren,John Grisham,2000,408
43619,0440236673,10,The Brethren,John Grisham,2000,408
43626,0440236673,8,The Brethren,John Grisham,2000,408
43687,0440236673,0,The Brethren,John Grisham,2000,408
45413,0440236673,10,The Brethren,John Grisham,2000,408
46651,0440236673,0,The Brethren,John Grisham,2000,408
46671,0440236673,0,The Brethren,John Grisham,2000,408
47117,0440236673,9,The Brethren,John Grisham,2000,408
48494,0440236673,0,The Brethren,John Grisham,2000,408
49683,0440236673,0,The Brethren,John Grisham,2000,408
49994,0440236673,0,The Brethren,John Grisham,2000,408
50168,0440236673,0,The Brethren,John Grisham,2000,408
51386,0440236673,0,The Brethren,John Grisham,2000,408
52570,0440236673,10,The Brethren,John Grisham,2000,408
52584,0440236673,0,The Brethren,John Grisham,2000,408
52853,0440236673,0,The Brethren,John Grisham,2000,408
53220,0440236673,10,The Brethren,John Grisham,2000,408
53377,0440236673,0,The Brethren,John Grisham,2000,408
53537,0440236673,0,The Brethren,John Grisham,2000,408
53614,0440236673,10,The Brethren,John Grisham,2000,408
54528,0440236673,0,The Brethren,John Grisham,2000,408
55765,0440236673,0,The Brethren,John Grisham,2000,408
55989,0440236673,0,The Brethren,John Grisham,2000,408
56856,0440236673,0,The Brethren,John Grisham,2000,408
57347,0440236673,8,The Brethren,John Grisham,2000,408
58612,0440236673,9,The Brethren,John Grisham,2000,408
58712,0440236673,9,The Brethren,John Grisham,2000,408
59390,0440236673,0,The Brethren,John Grisham,2000,408
59612,0440236673,0,The Brethren,John Grisham,2000,408
60130,0440236673,0,The Brethren,John Grisham,2000,408
60569,0440236673,0,The Brethren,John Grisham,2000,408
62755,0440236673,0,The Brethren,John Grisham,2000,408
62881,0440236673,0,The Brethren,John Grisham,2000,408
63394,0440236673,0,The Brethren,John Grisham,2000,408
63938,0440236673,0,The Brethren,John Grisham,2000,408
64241,0440236673,0,The Brethren,John Grisham,2000,408
66574,0440236673,0,The Brethren,John Grisham,2000,408
67910,0440236673,0,The Brethren,John Grisham,2000,408
68059,0440236673,0,The Brethren,John Grisham,2000,408
68256,0440236673,0,The Brethren,John Grisham,2000,408
68555,0440236673,7,The Brethren,John Grisham,2000,408
68561,0440236673,0,The Brethren,John Grisham,2000,408
68760,0440236673,8,The Brethren,John Grisham,2000,408
68943,0440236673,0,The Brethren,John Grisham,2000,408
69893,0440236673,0,The Brethren,John Grisham,2000,408
70666,0440236673,7,The Brethren,John Grisham,2000,408
71202,0440236673,0,The Brethren,John Grisham,2000,408
71900,0440236673,0,The Brethren,John Grisham,2000,408
74288,0440236673,0,The Brethren,John Grisham,2000,408
75780,0440236673,9,The Brethren,John Grisham,2000,408
75819,0440236673,9,The Brethren,John Grisham,2000,408
76352,0440236673,0,The Brethren,John Grisham,2000,408
76942,0440236673,0,The Brethren,John Grisham,2000,408
77758,0440236673,0,The Brethren,John Grisham,2000,408
79115,0440236673,0,The Brethren,John Grisham,2000,408
79186,0440236673,0,The Brethren,John Grisham,2000,408
81045,0440236673,0,The Brethren,John Grisham,2000,408
81298,0440236673,0,The Brethren,John Grisham,2000,408
81848,0440236673,0,The Brethren,John Grisham,2000,408
82491,0440236673,0,The Brethren,John Grisham,2000,408
82497,0440236673,8,The Brethren,John Grisham,2000,408
83349,0440236673,7,The Brethren,John Grisham,2000,408
84882,0440236673,7,The Brethren,John Grisham,2000,408
86418,0440236673,8,The Brethren,John Grisham,2000,408
86465,0440236673,0,The Brethren,John Grisham,2000,408
87141,0440236673,8,The Brethren,John Grisham,2000,408
87627,0440236673,0,The Brethren,John Grisham,2000,408
88360,0440236673,8,The Brethren,John Grisham,2000,408
88693,0440236673,0,The Brethren,John Grisham,2000,408
88905,0440236673,6,The Brethren,John Grisham,2000,408
91017,0440236673,0,The Brethren,John Grisham,2000,408
91342,0440236673,8,The Brethren,John Grisham,2000,408
93312,0440236673,0,The Brethren,John Grisham,2000,408
93363,0440236673,8,The Brethren,John Grisham,2000,408
93643,0440236673,0,The Brethren,John Grisham,2000,408
94376,0440236673,7,The Brethren,John Grisham,2000,408
95359,0440236673,7,The Brethren,John Grisham,2000,408
95870,0440236673,0,The Brethren,John Grisham,2000,408
95951,0440236673,5,The Brethren,John Grisham,2000,408
96054,0440236673,0,The Brethren,John Grisham,2000,408
96132,0440236673,0,The Brethren,John Grisham,2000,408
96320,0440236673,6,The Brethren,John Grisham,2000,408
97721,0440236673,9,The Brethren,John Grisham,2000,408
98904,0440236673,0,The Brethren,John Grisham,2000,408
99231,0440236673,0,The Brethren,John Grisham,2000,408
100009,0440236673,8,The Brethren,John Grisham,2000,408
101620,0440236673,7,The Brethren,John Grisham,2000,408
102220,0440236673,7,The Brethren,John Grisham,2000,408
102647,0440236673,0,The Brethren,John Grisham,2000,408
102967,0440236673,0,The Brethren,John Grisham,2000,408
103144,0440236673,8,The Brethren,John Grisham,2000,408
105374,0440236673,0,The Brethren,John Grisham,2000,408
105517,0440236673,0,The Brethren,John Grisham,2000,408
106225,0440236673,6,The Brethren,John Grisham,2000,408
106230,0440236673,9,The Brethren,John Grisham,2000,408
106273,0440236673,0,The Brethren,John Grisham,2000,408
106846,0440236673,6,The Brethren,John Grisham,2000,408
107244,0440236673,0,The Brethren,John Grisham,2000,408
107784,0440236673,0,The Brethren,John Grisham,2000,408
108285,0440236673,0,The Brethren,John Grisham,2000,408
109751,0440236673,7,The Brethren,John Grisham,2000,408
110031,0440236673,0,The Brethren,John Grisham,2000,408
110890,0440236673,9,The Brethren,John Grisham,2000,408
110912,0440236673,0,The Brethren,John Grisham,2000,408
111847,0440236673,10,The Brethren,John Grisham,2000,408
112001,0440236673,0,The Brethren,John Grisham,2000,408
112247,0440236673,0,The Brethren,John Grisham,2000,408
112359,0440236673,7,The Brethren,John Grisham,2000,408
113519,0440236673,0,The Brethren,John Grisham,2000,408
113983,0440236673,0,The Brethren,John Grisham,2000,408
114414,0440236673,0,The Brethren,John Grisham,2000,408
115003,0440236673,0,The Brethren,John Grisham,2000,408
115120,0440236673,0,The Brethren,John Grisham,2000,408
115189,0440236673,0,The Brethren,John Grisham,2000,408
115534,0440236673,9,The Brethren,John Grisham,2000,408
116763,0440236673,0,The Brethren,John Grisham,2000,408
117318,0440236673,5,The Brethren,John Grisham,2000,408
117340,0440236673,9,The Brethren,John Grisham,2000,408
117412,0440236673,8,The Brethren,John Grisham,2000,408
118955,0440236673,0,The Brethren,John Grisham,2000,408
119529,0440236673,8,The Brethren,John Grisham,2000,408
121208,0440236673,0,The Brethren,John Grisham,2000,408
121592,0440236673,0,The Brethren,John Grisham,2000,408
121814,0440236673,0,The Brethren,John Grisham,2000,408
122216,0440236673,0,The Brethren,John Grisham,2000,408
123160,0440236673,10,The Brethren,John Grisham,2000,408
123790,0440236673,0,The Brethren,John Grisham,2000,408
123981,0440236673,0,The Brethren,John Grisham,2000,408
124066,0440236673,8,The Brethren,John Grisham,2000,408
124487,0440236673,10,The Brethren,John Grisham,2000,408
124597,0440236673,0,The Brethren,John Grisham,2000,408
124942,0440236673,0,The Brethren,John Grisham,2000,408
125031,0440236673,0,The Brethren,John Grisham,2000,408
125519,0440236673,0,The Brethren,John Grisham,2000,408
126492,0440236673,7,The Brethren,John Grisham,2000,408
127200,0440236673,0,The Brethren,John Grisham,2000,408
127826,0440236673,0,The Brethren,John Grisham,2000,408
127930,0440236673,6,The Brethren,John Grisham,2000,408
128019,0440236673,0,The Brethren,John Grisham,2000,408
128286,0440236673,9,The Brethren,John Grisham,2000,408
129316,0440236673,0,The Brethren,John Grisham,2000,408
130474,0440236673,0,The Brethren,John Grisham,2000,408
130570,0440236673,7,The Brethren,John Grisham,2000,408
130571,0440236673,0,The Brethren,John Grisham,2000,408
131046,0440236673,0,The Brethren,John Grisham,2000,408
131837,0440236673,0,The Brethren,John Grisham,2000,408
134247,0440236673,0,The Brethren,John Grisham,2000,408
134415,0440236673,8,The Brethren,John Grisham,2000,408
135149,0440236673,8,The Brethren,John Grisham,2000,408
135831,0440236673,0,The Brethren,John Grisham,2000,408
136812,0440236673,6,The Brethren,John Grisham,2000,408
137589,0440236673,7,The Brethren,John Grisham,2000,408
139634,0440236673,0,The Brethren,John Grisham,2000,408
140000,0440236673,0,The Brethren,John Grisham,2000,408
140372,0440236673,0,The Brethren,John Grisham,2000,408
141491,0440236673,6,The Brethren,John Grisham,2000,408
141901,0440236673,0,The Brethren,John Grisham,2000,408
142565,0440236673,8,The Brethren,John Grisham,2000,408
143253,0440236673,0,The Brethren,John Grisham,2000,408
143427,0440236673,8,The Brethren,John Grisham,2000,408
144255,0440236673,7,The Brethren,John Grisham,2000,408
144478,0440236673,0,The Brethren,John Grisham,2000,408
145131,0440236673,8,The Brethren,John Grisham,2000,408
145451,0440236673,0,The Brethren,John Grisham,2000,408
146175,0440236673,0,The Brethren,John Grisham,2000,408
146230,0440236673,0,The Brethren,John Grisham,2000,408
146428,0440236673,5,The Brethren,John Grisham,2000,408
147141,0440236673,0,The Brethren,John Grisham,2000,408
147451,0440236673,6,The Brethren,John Grisham,2000,408
147762,0440236673,0,The Brethren,John Grisham,2000,408
148744,0440236673,0,The Brethren,John Grisham,2000,408
149690,0440236673,0,The Brethren,John Grisham,2000,408
150498,0440236673,0,The Brethren,John Grisham,2000,408
152046,0440236673,7,The Brethren,John Grisham,2000,408
152696,0440236673,0,The Brethren,John Grisham,2000,408
153662,0440236673,0,The Brethren,John Grisham,2000,408
154617,0440236673,9,The Brethren,John Grisham,2000,408
154627,0440236673,5,The Brethren,John Grisham,2000,408
156269,0440236673,0,The Brethren,John Grisham,2000,408
157252,0440236673,8,The Brethren,John Grisham,2000,408
161292,0440236673,0,The Brethren,John Grisham,2000,408
163202,0440236673,0,The Brethren,John Grisham,2000,408
163430,0440236673,0,The Brethren,John Grisham,2000,408
163693,0440236673,8,The Brethren,John Grisham,2000,408
164323,0440236673,0,The Brethren,John Grisham,2000,408
165308,0440236673,0,The Brethren,John Grisham,2000,408
165618,0440236673,0,The Brethren,John Grisham,2000,408
168816,0440236673,7,The Brethren,John Grisham,2000,408
168877,0440236673,0,The Brethren,John Grisham,2000,408
169309,0440236673,0,The Brethren,John Grisham,2000,408
169338,0440236673,8,The Brethren,John Grisham,2000,408
169955,0440236673,7,The Brethren,John Grisham,2000,408
170742,0440236673,0,The Brethren,John Grisham,2000,408
170947,0440236673,0,The Brethren,John Grisham,2000,408
172512,0440236673,0,The Brethren,John Grisham,2000,408
173684,0440236673,0,The Brethren,John Grisham,2000,408
174216,0440236673,9,The Brethren,John Grisham,2000,408
174304,0440236673,0,The Brethren,John Grisham,2000,408
174726,0440236673,4,The Brethren,John Grisham,2000,408
174834,0440236673,7,The Brethren,John Grisham,2000,408
174978,0440236673,6,The Brethren,John Grisham,2000,408
175529,0440236673,0,The Brethren,John Grisham,2000,408
177358,0440236673,0,The Brethren,John Grisham,2000,408
177458,0440236673,0,The Brethren,John Grisham,2000,408
178181,0440236673,0,The Brethren,John Grisham,2000,408
179068,0440236673,0,The Brethren,John Grisham,2000,408
180658,0440236673,0,The Brethren,John Grisham,2000,408
181687,0440236673,8,The Brethren,John Grisham,2000,408
181944,0440236673,0,The Brethren,John Grisham,2000,408
182459,0440236673,0,The Brethren,John Grisham,2000,408
182599,0440236673,10,The Brethren,John Grisham,2000,408
182746,0440236673,0,The Brethren,John Grisham,2000,408
183556,0440236673,0,The Brethren,John Grisham,2000,408
185384,0440236673,0,The Brethren,John Grisham,2000,408
185450,0440236673,10,The Brethren,John Grisham,2000,408
187574,0440236673,8,The Brethren,John Grisham,2000,408
189655,0440236673,0,The Brethren,John Grisham,2000,408
192230,0440236673,0,The Brethren,John Grisham,2000,408
194202,0440236673,5,The Brethren,John Grisham,2000,408
194709,0440236673,9,The Brethren,John Grisham,2000,408
195386,0440236673,7,The Brethren,John Grisham,2000,408
195469,0440236673,0,The Brethren,John Grisham,2000,408
196856,0440236673,5,The Brethren,John Grisham,2000,408
198711,0440236673,0,The Brethren,John Grisham,2000,408
200674,0440236673,0,The Brethren,John Grisham,2000,408
